official_engagement_rate,total_posts,account_age_years,post_frequency_per_year,view_count_log,subscriber_count_log,like_count_log,comment_count_log,channel_name_CallMeShazzam TECH,channel_name_GADGETS ONE MALAYALAM TECH TIPS,channel_name_Jayaraj G Nath,channel_name_M4 Tech,channel_name_Malayalam Tech - മലയാളം ടെക്,channel_name_MalayaliPada - Vlogs & Tech Reviews from USA,channel_name_Mallu Discovery TV,channel_name_Mallu Tech,channel_name_Mr Perfect Tech,channel_name_PrathapGTech,channel_name_Ratheesh R Menon,channel_name_Rickyrodger,channel_name_Sarath'S Neon Tech,channel_name_Tec Tok by Hareesh,channel_name_Tech 4 Malayalam,channel_name_Tech Frame Malayalam
0.0037127734516223757,699,9.0,77.66666666666667,14.970584777243447,16.432906463791053,10.81869770079004,6.825460036255307,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0024791239066332916,699,9.0,77.66666666666667,14.66292741127154,16.432906463791053,10.409521715565988,6.674561391814426,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0009474451863178697,699,9.0,77.66666666666667,13.702167152548931,16.432906463791053,9.444779883032243,5.8289456176102075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0037452552010762627,699,9.0,77.66666666666667,14.675309242162518,16.432906463791053,10.819658277209706,7.183870715062453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0025859122200064073,699,9.0,77.66666666666667,14.205745608626327,16.432906463791053,10.457688707770052,6.42648845745769,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0018997808832276729,699,9.0,77.66666666666667,13.588544710976324,16.432906463791053,10.159214453746358,5.303304908059076,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.001739926880297308,699,9.0,77.66666666666667,14.28067688128804,16.432906463791053,10.062156580664855,5.991464547107982,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003049634813895269,699,9.0,77.66666666666667,13.93751843417789,16.432906463791053,10.61043901407247,7.111512116496157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003205255240492318,699,9.0,77.66666666666667,14.037679234242196,16.432906463791053,10.67137107921009,6.697034247666484,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0014238685092066781,699,9.0,77.66666666666667,13.597737559380056,16.432906463791053,9.855347177208193,6.1070228877422545,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0023554012879269132,699,9.0,77.66666666666667,13.835016082306213,16.432906463791053,10.361481857656132,6.481577129276431,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005218612757765492,699,9.0,77.66666666666667,14.94383600589231,16.432906463791053,11.151123112596677,7.5256399750415355,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002296569175432907,699,9.0,77.66666666666667,13.989759619667343,16.432906463791053,10.340160587768485,6.2422232654551655,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002444525369012747,699,9.0,77.66666666666667,14.295189727836554,16.432906463791053,10.395741790716682,6.648984550024776,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0022262772097607878,699,9.0,77.66666666666667,13.731064252001664,16.432906463791053,10.307518299106112,6.300785794663244,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0009511678137833713,699,9.0,77.66666666666667,12.735093723428225,16.432906463791053,9.466763948525191,4.700480365792417,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0021895618839735853,699,9.0,77.66666666666667,13.857312552127976,16.432906463791053,10.283942497640124,6.606650186198215,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0025245253631733314,699,9.0,77.66666666666667,14.027623899565965,16.432906463791053,10.434498083461216,6.354370040797351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002559853827747896,699,9.0,77.66666666666667,14.533751246355111,16.432906463791053,10.446799727336417,6.45833828334479,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002210948743726369,699,9.0,77.66666666666667,14.024345020828232,16.432906463791053,10.29647513913318,6.498282149476434,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0015249633923384385,699,9.0,77.66666666666667,13.489036373829812,16.432906463791053,9.916601191681512,6.4457198193855785,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.001761532718136298,699,9.0,77.66666666666667,13.403837721720059,16.432906463791053,10.071076109728018,6.186208623900494,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003154963273360345,699,9.0,77.66666666666667,14.024762871241432,16.432906463791053,10.648349188782753,7.004881989712859,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003144817288699468,699,9.0,77.66666666666667,14.321278211739198,16.432906463791053,10.647779266419246,6.894670039433482,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0039145252617134845,699,9.0,77.66666666666667,14.515393998891,16.432906463791053,10.861323217547433,7.31986492980897,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003351751580164118,699,9.0,77.66666666666667,14.526779051242055,16.432906463791053,10.714106609236245,6.840546529288687,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003154744295274139,699,9.0,77.66666666666667,14.78643643402048,16.432906463791053,10.651761918721386,6.86171134048073,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0024074450797485344,699,9.0,77.66666666666667,14.004994735172,16.432906463791053,10.385419752647138,6.396929655216146,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0032022625399808365,699,9.0,77.66666666666667,14.92118121099983,16.432906463791053,10.669466891745744,6.7464121285733745,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002943430442085369,699,9.0,77.66666666666667,14.330947533087675,16.432906463791053,10.567025679591955,7.309212365692763,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.001853503514342809,699,9.0,77.66666666666667,14.651150730794008,16.432906463791053,10.123666714386323,6.150602768446279,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.004476787994395037,699,9.0,77.66666666666667,14.76793069134606,16.432906463791053,10.988322028210893,7.675546002537848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.001960218835020523,699,9.0,77.66666666666667,13.770513192033539,16.432906463791053,10.17229256921822,6.535241271013659,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.014710655860536069,699,9.0,77.66666666666667,15.45843875751638,16.432906463791053,12.210895994457871,6.3473892096560105,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002591459664856959,699,9.0,77.66666666666667,14.031281397509069,16.432906463791053,10.447380380006315,6.957497370876951,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003073357439900917,699,9.0,77.66666666666667,14.530680448631438,16.432906463791053,10.629150324772754,6.665683717782408,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0025508757262134507,699,9.0,77.66666666666667,14.004798625507178,16.432906463791053,10.443774886451738,6.428105272684596,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0013970071972987446,699,9.0,77.66666666666667,13.470483230689444,16.432906463791053,9.8329577863456,6.220590170099739,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0017997808905269423,699,9.0,77.66666666666667,13.481873897294973,16.432906463791053,10.109077944602749,4.543294782270004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0037340873186797576,699,9.0,77.66666666666667,14.277481385472225,16.432906463791053,10.823072851359713,6.901737206656574,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0024994888686504474,699,9.0,77.66666666666667,14.096803010201883,16.432906463791053,10.41971854096067,6.594413459749778,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0024383209899035774,699,9.0,77.66666666666667,13.750717070992344,16.432906463791053,10.397116151473597,6.464588303689961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005937590807475124,699,9.0,77.66666666666667,14.403159435596386,16.432906463791053,11.274554056125178,7.846198815497425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003783868336943917,699,9.0,77.66666666666667,13.91848132043521,16.432906463791053,10.833286634435076,7.057036981697891,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0051654010828174396,699,9.0,77.66666666666667,15.33610457901577,16.432906463791053,11.149168358761834,7.140453043101158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002718612940247231,699,9.0,77.66666666666667,14.025807139213741,16.432906463791053,10.52085998803243,5.111987788356544,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0035276639760829214,699,9.0,77.66666666666667,14.525924801050044,16.432906463791053,10.769747350804717,6.647688373563329,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.001813430524567115,699,9.0,77.66666666666667,13.641278592019074,16.432906463791053,10.098396224835554,6.295266001439646,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002924744312062459,699,9.0,77.66666666666667,14.816781572217854,16.432906463791053,10.578292538848208,6.682108597449809,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0012102918824604466,699,9.0,77.66666666666667,13.228151201752791,16.432906463791053,9.695047867587114,5.846438775057725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0018163502323831947,699,9.0,77.66666666666667,13.924085103091457,16.432906463791053,10.103526230135241,6.124683390894205,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002357080119921159,699,9.0,77.66666666666667,14.730781169692758,16.432906463791053,10.362809333435003,6.452048954437226,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002628904917598181,699,9.0,77.66666666666667,14.002329486404403,16.432906463791053,10.467948725468029,6.742880635791903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.004035036201822175,699,9.0,77.66666666666667,14.67161339764173,16.432906463791053,10.902666171488752,6.8679744089702925,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0028795618336086254,699,9.0,77.66666666666667,14.277571477236732,16.432906463791053,10.55810178337929,6.871091294610546,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.00326978078322768,699,9.0,77.66666666666667,14.696778281979558,16.432906463791053,10.688621213708446,6.8501261661455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002484963322265451,699,9.0,77.66666666666667,14.500989915766398,16.432906463791053,10.408043563288523,6.825460036255307,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0020161312396984495,699,9.0,77.66666666666667,14.167197180891664,16.432906463791053,10.202702860801582,6.472346294500901,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005070291600708642,699,9.0,77.66666666666667,14.98239532536544,16.432906463791053,11.125658756897037,7.3613754289773485,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0023735034763866076,699,9.0,77.66666666666667,14.038018707453492,16.432906463791053,10.363125139532686,6.744059186311348,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0025088319336619026,699,9.0,77.66666666666667,13.975180833898467,16.432906463791053,10.408707493781284,7.111512116496157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0024475180695242285,699,9.0,77.66666666666667,13.286363109971859,16.432906463791053,10.395252673563377,6.720220155135295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005169342688369147,699,9.0,77.66666666666667,14.71936669976703,16.432906463791053,11.137009450318613,7.6760099320288875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.013111823860450813,699,9.0,77.66666666666667,15.671968847981224,16.432906463791053,12.095694004560295,6.282266746896006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.00389605810977678,699,9.0,77.66666666666667,14.40942286718366,16.432906463791053,10.861668508170467,7.122059881629142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0014083940577814557,699,9.0,77.66666666666667,13.756434424121267,16.432906463791053,9.835743900449609,6.408528791059498,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0026245253558740615,699,9.0,77.66666666666667,14.27105769383934,16.432906463791053,10.465813949164522,6.760414691083428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005378247782609651,699,9.0,77.66666666666667,15.387774605022209,16.432906463791053,11.184810211289395,7.412160334945205,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003416423108290284,699,9.0,77.66666666666667,14.67948937156652,16.432906463791053,10.733174097234901,6.86171134048073,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.001583503534050837,699,9.0,77.66666666666667,13.443015417742327,16.432906463791053,9.946451251968243,6.706862336602747,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.007814378991651168,699,9.0,77.66666666666667,15.4036267698945,16.432906463791053,11.550885768756624,8.06777619577889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0037991968029783356,699,9.0,77.66666666666667,14.016775713063915,16.432906463791053,10.825402439160504,7.478169694159785,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0028263501586605726,699,9.0,77.66666666666667,14.258753672357795,16.432906463791053,10.527820417095713,7.232010331664759,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005763722207027576,699,9.0,77.66666666666667,15.27441228374658,16.432906463791053,11.25119699834045,7.597396320212795,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0038879559205871593,699,9.0,77.66666666666667,14.448603016783883,16.432906463791053,10.863795169827057,6.92461239604856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0030448172959987377,699,9.0,77.66666666666667,13.724412295569284,16.432906463791053,10.60475170119802,7.237059026124737,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.00675744476223031,699,9.0,77.66666666666667,15.187998801731082,16.432906463791053,11.412685152006974,7.6577552711348655,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.004319999684671556,699,9.0,77.66666666666667,14.894995411342771,16.432906463791053,10.96002706478233,7.4133673356952405,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005678685716884254,699,9.0,77.66666666666667,14.945880846987034,16.432906463791053,11.23084102980692,7.774435510302958,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003795401182817432,699,9.0,77.66666666666667,14.343784274578573,16.432906463791053,10.829867219518825,7.307872780763706,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0038314595743460167,699,9.0,77.66666666666667,14.606095199515172,16.432906463791053,10.855319158329374,6.52795791762255,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003608466889892928,699,9.0,77.66666666666667,14.69358049260256,16.432906463791053,10.79554706536154,6.453624998892692,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002651605645868201,699,9.0,77.66666666666667,14.031295098054635,16.432906463791053,10.476357965673646,6.759255270663693,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002684744329580706,699,9.0,77.66666666666667,14.285207265114241,16.432906463791053,10.489467029902544,6.742880635791903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0043455471280622535,699,9.0,77.66666666666667,14.404519253660292,16.432906463791053,10.978080335360017,6.866933284461882,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0037141603128350137,699,9.0,77.66666666666667,14.120601954869917,16.432906463791053,10.816693531448358,6.946975992135418,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0045528463830039135,699,9.0,77.66666666666667,16.2279278736149,16.432906463791053,11.024383049444696,6.931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0050286857643295066,699,9.0,77.66666666666667,15.030254148556976,16.432906463791053,11.109757715910748,7.637716432664798,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.008857225630859443,699,9.0,77.66666666666667,15.635390578818653,16.432906463791053,11.692777307863254,7.403670290012373,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002831459647338712,699,9.0,77.66666666666667,14.142867086766167,16.432906463791053,10.541491933598865,6.844815479208263,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.007806495780547753,699,9.0,77.66666666666667,15.174072917226269,16.432906463791053,11.555601739250665,7.85979918056211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.006069415615371123,699,9.0,77.66666666666667,15.248728580515857,16.432906463791053,11.31030731890096,7.309212365692763,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.002335255303995963,699,9.0,77.66666666666667,14.054029696776716,16.432906463791053,10.354945264494765,6.368187186350492,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005181751446587486,699,9.0,77.66666666666667,15.206973290015723,16.432906463791053,11.153661458012774,7.067319848653476,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0036782479066972333,699,9.0,77.66666666666667,14.533952608745441,16.432906463791053,10.809020627757324,6.834108738813838,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005214160203345971,699,9.0,77.66666666666667,14.691312573108295,16.432906463791053,11.152170781629122,7.450660796211539,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.010403137926778253,699,9.0,77.66666666666667,15.571167779899353,16.432906463791053,11.848075399163367,7.904703913873747,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005783576220176918,699,9.0,77.66666666666667,15.16807231865266,16.432906463791053,11.257439490734765,7.48605261786314,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005136276997352044,699,9.0,77.66666666666667,14.886283914565883,16.432906463791053,11.145738318072041,7.00397413672268,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0032637953822047166,699,9.0,77.66666666666667,14.245078836683332,16.432906463791053,10.685675299886803,6.898714534329988,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0033678099731525566,699,9.0,77.66666666666667,15.207986771996955,16.432906463791053,10.721437517010912,6.714170529909472,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.003427955954163799,699,9.0,77.66666666666667,13.822296481416693,16.432906463791053,10.738090891650067,6.787844982309579,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0030567880980446644,699,9.0,77.66666666666667,14.085831545128979,16.432906463791053,10.621790652977191,6.7580945044277305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.011368685301555817,699,9.0,77.66666666666667,15.267699161441284,16.432906463791053,11.953809195642112,5.84354441703136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0030381749607171563,699,9.0,77.66666666666667,14.07166790701722,16.432906463791053,10.617000927048924,6.687108607866515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005467225878304681,699,9.0,77.66666666666667,15.10769476895612,16.432906463791053,11.204659660239184,7.266128779556451,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0021256202828014393,699,9.0,77.66666666666667,13.247223533285917,16.432906463791053,10.255235378138305,6.539585955617669,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.004110802619649444,699,9.0,77.66666666666667,14.65892044138343,16.432906463791053,10.916196940536757,7.138073034044347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.004473284345015741,699,9.0,77.66666666666667,14.998315086921044,16.432906463791053,11.007269787305745,6.882437470997847,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0045608755794981325,699,9.0,77.66666666666667,14.757015522458977,16.432906463791053,11.021330409481017,7.186144304522325,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0031476640038201457,699,9.0,77.66666666666667,14.627205814795722,16.432906463791053,10.645139142155688,7.036148493750536,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0028678100096489042,699,9.0,77.66666666666667,14.126393154786482,16.432906463791053,10.562198555774946,6.4692503167957724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0032884669132505905,699,9.0,77.66666666666667,14.504373072438364,16.432906463791053,10.700093441464304,6.542471960506805,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0033563501199744437,699,9.0,77.66666666666667,14.14124679803498,16.432906463791053,10.706878307194833,7.186901020411631,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0037508026459268143,699,9.0,77.66666666666667,14.311127717089269,16.432906463791053,10.828856948343487,6.837332814685591,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005627736815493663,699,9.0,77.66666666666667,14.908995390333727,16.432906463791053,11.211739287817977,8.041734711487537,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0051650361193404295,699,9.0,77.66666666666667,15.13211609119001,16.432906463791053,11.145709444293761,7.311218384419629,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.005288685745351405,699,9.0,77.66666666666667,14.79598774900946,16.432906463791053,11.166653366174868,7.45298232946546,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.006328028735180384,699,9.0,77.66666666666667,14.311017446747098,16.432906463791053,11.349912295709041,7.460490305825338,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.007545035945617814,699,9.0,77.66666666666667,15.318719355395112,16.432906463791053,11.526019364481387,7.62608275807238,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.006820729429143837,699,9.0,77.66666666666667,15.51400934573074,16.432906463791053,11.422070346626143,7.664346632098617,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.01061138608676014,699,9.0,77.66666666666667,15.639475808528548,16.432906463791053,11.87079569427071,7.762170607138205,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.011711750969945185,699,9.0,77.66666666666667,15.054105054602367,16.432906463791053,11.982235103460077,6.335054251498059,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.01767386732307538,699,9.0,77.66666666666667,15.091307063196032,16.432906463791053,12.36055612711564,9.07371849443322,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
